cell	UMAP1	UMAP2	PatientID	condition	fib_state	neut_state	pseudotime
"SAM24406430_811300"	2.73221114653322	-3.60823810128983	"P008"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	14.5596509839484
"SAM24406430_361731"	4.09553841131899	-5.2271474602681	"P008"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.693455831902
"SAM24406430_17783"	4.05347541350099	-5.15988719491776	"P008"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.6292834869995
"SAM24406430_378958"	4.04775789755556	-5.27009332208451	"P008"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.7387063492791
"SAM24409577_698080"	3.73159626501772	-4.98965585260209	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4446482744568
"SAM24409577_313490"	3.65098837393495	-4.94176614312943	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3642749508862
"SAM24409577_811135"	4.01612833517763	-4.90624034433182	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3750219303436
"SAM24409577_851079"	4.02809194105837	-4.71204698114212	"P010"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.1867196662712
"SAM24409577_738344"	3.99322203177187	-4.94775426416214	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4157579282377
"SAM24409577_575442"	3.91598609465334	-5.07802855996903	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5489667343358
"SAM24409577_192027"	4.09098342436525	-5.26738059549149	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.7338646781217
"SAM24409577_794007"	3.94788006323549	-5.07677209405716	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5473538562975
"SAM24409577_784792"	3.9091551639435	-5.07753551034745	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5485500673392
"SAM24409577_603679"	4.0295894481537	-4.81569945840653	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2868975190499
"SAM24409577_525495"	4.07169941443178	-4.91636598138627	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3900771281073
"SAM24409577_160712"	4.05559805411073	-5.03663480310257	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5076191902484
"SAM24409577_342480"	4.06967834013673	-4.66032779245194	"P010"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.1448006535168
"SAM24409577_136529"	3.71330336111757	-4.82004153756913	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2267539153061
"SAM24409577_582560"	4.13138202208254	-5.04356372384842	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5182936127401
"SAM24409577_272726"	4.03763440626833	-5.0596522095662	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5292318239634
"SAM24409577_827771"	4.07660153883669	-4.5809768441182	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.077724973436
"SAM24409577_75503"	4.09229973334047	-4.99145066766556	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4643085663127
"SAM24409577_316145"	4.08473089712831	-4.93419110803421	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4067443738145
"SAM24409577_394424"	4.17945698279115	-4.40738904504593	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.9410182675249
"SAM24409577_68239"	3.98699239271852	-4.79728019265946	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2632597805561
"SAM24409577_355860"	3.96556523817751	-4.90245091943558	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3648941932373
"SAM24409577_745922"	3.94785812872621	-5.05163228540238	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.517261293919
"SAM24409577_747003"	4.22235373038026	-4.64259898690995	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1592727322353
"SAM24409577_703918"	3.80683806914064	-5.11980712442215	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5919626765571
"SAM24409577_156481"	4.05663851278993	-5.05095040826615	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5219687607436
"SAM24409577_534362"	4.10384729880068	-4.83647048501786	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3168560094145
"SAM24409577_445952"	4.0418022014496	-4.99790751962479	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4682560635726
"SAM24409577_91444"	3.48210791128847	-4.67532193689164	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.9972447724757
"SAM24409577_72804"	3.88465527075502	-4.99465501336869	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4572231751285
"SAM24409577_460925"	4.0309219695923	-4.65581309823807	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.1323096893991
"SAM24409577_638931"	4.14291313666078	-4.32392013101395	"P010"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.1689051246369
"SAM24409577_220842"	4.14792898672792	-4.86673915414627	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3524357790777
"SAM24409577_759113"	3.93637136000368	-5.29240739373978	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.766487778129
"SAM24409577_118860"	4.1177995540497	-4.88128364114579	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3630695976263
"SAM24409577_209677"	4.02087501066896	-5.2957624199849	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.7656702883123
"SAM24409577_61664"	3.83623484152528	-5.18220698861893	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.6540300641779
"SAM24409577_441417"	4.20429972189638	-4.75779187707718	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.251456081606
"SAM24409577_36415"	4.04283550757143	-4.97651469735917	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4469406895611
"SAM24409577_720758"	3.82453039664003	-5.11550414590653	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.587462213192
"SAM24409577_536061"	3.75729444998476	-4.81097066430863	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2270482083809
"SAM24409577_16339"	4.09246114271852	-5.01601016549881	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4888459093493
"SAM24409577_190990"	4.0787895061371	-5.07759797601517	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5467164636766
"SAM24409577_175646"	4.02453735846254	-5.35131776361283	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.8209004575064
"SAM24409577_741881"	4.18855050581667	-5.06133544473465	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5292281092361
"SAM24409577_7600"	3.91291502493593	-5.33303344278153	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.8100082021175
"SAM24409577_683270"	4.12540272253725	-4.66178023843583	"P010"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.1578320713183
"SAM24409577_166850"	3.88226464766237	-5.11475503473099	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.5860678318563
"SAM24409577_109672"	4.01549914854738	-4.71428477792557	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1862844863858
"SAM24409577_194341"	4.12812260168764	-5.04186332254227	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5164338414183
"SAM24409577_533890"	4.0549218990204	-5.24836289911087	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.7166489917693
"SAM24409577_366433"	4.06654885786745	-5.01611030130204	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4876623403896
"SAM24409577_15542"	3.94195631521913	-5.00768792657669	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4730785329535
"SAM24409577_533183"	3.87152699011537	-5.20656192331131	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6839454853184
"SAM24409577_69329"	3.91206577795717	-5.19436585931595	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.6697645542482
"SAM24409577_108363"	4.01167896765443	-5.00998199014481	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4788235370258
"SAM24409577_838656"	4.04102996367189	-4.98185861139115	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4521886043824
"SAM24409577_198840"	4.08025649565431	-5.18032681970414	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6494224929442
"SAM24409577_136737"	3.97384265440675	-4.88026607065018	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3439285668707
"SAM24409577_482078"	3.86620524901125	-5.22319829492386	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.7008241171065
"SAM24409577_789437"	4.08709910887453	-5.21965396432694	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6863877559176
"SAM24409577_756889"	3.90018728750917	-4.34195792703446	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.7992026719763
"SAM24409577_711818"	4.04476765173647	-5.04029023675736	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5107336453286
"SAM24409577_55513"	3.74702695387575	-5.1049116852742	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.57773669874
"SAM24409577_70367"	4.1150546409485	-4.98396050958451	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4579547825805
"SAM24409577_712077"	4.01559856909486	-4.96620214013871	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4352915930793
"SAM24409577_506430"	3.86960509794923	-5.18605458764847	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.6635579189384
"SAM24409577_674391"	3.84814957159731	-5.12447774438675	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5961712508982
"SAM24409577_701926"	3.80316809195253	-4.56847989587601	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.9871759177049
"SAM24409577_565514"	3.9155278541443	-5.1963332894307	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.6715588104846
"SAM24409577_698687"	4.1559105255005	-5.08938586740311	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5576416086942
"SAM24409577_669942"	3.74764231222841	-5.05585420160111	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.5115602068169
"SAM24409577_388040"	3.9493539668915	-4.56417071847733	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.0250593943517
"SAM24409577_9607"	4.00977257269594	-5.2666777375203	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.737168678919
"SAM24409577_696477"	4.0244567729828	-5.14977061776932	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6194918938378
"SAM24409577_91769"	4.04958227652284	-4.69100177316483	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.1706141356286
"SAM24409577_868957"	3.9298968650696	-5.03282487420853	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4975872486852
"SAM24409577_626431"	3.968612466037	-4.64007794885453	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.1039369587285
"SAM24409577_361466"	3.73184135931703	-4.82693946389969	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.2605462444461
"SAM24409577_321719"	3.9522390701172	-5.26659572152909	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.739924799636
"SAM24409577_182693"	4.08478215712282	-4.92876136331376	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4013238340835
"SAM24409577_40363"	4.19988349455568	-4.61958158044632	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1320785715711
"SAM24409577_427567"	3.85602286833498	-4.8785785439473	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.327414919517
"SAM24409577_160624"	4.02845362204286	-4.71865642099198	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1932594011036
"SAM24409577_169305"	3.99381092566225	-5.18998706369217	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.661358730218
"SAM24409577_546367"	3.70739868658754	-4.81045472650345	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2161472074564
"SAM24409577_251474"	3.783140931308	-4.80182492761429	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.2234886322449
"SAM24409577_689853"	3.99017241972658	-4.33654725580033	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.826092885117
"SAM24409577_790043"	4.17923358458254	-4.56516349344071	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.0818587038309
"SAM24409577_203790"	3.8274000026581	-5.51398313073929	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.9969777915105
"SAM24409577_845034"	3.90154531973573	-5.0440009835225	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.5073452255365
"SAM24409577_674792"	3.89814642447206	-4.84401977090653	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2984368761378
"SAM24409577_232227"	-2.90467878800658	-3.65278518228348	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	2.42702580441471
"SAM24409577_673987"	4.1059518195984	-4.31027066736039	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.842634592555
"SAM24409577_823776"	3.86463311690065	-4.62073791055497	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.0548933274857
"SAM24409577_193409"	3.633318457782	-4.90730083017167	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3278585556249
"SAM24409577_156582"	3.84501245993349	-4.99385345010575	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.454458863561
"SAM24409577_552017"	3.98188403624269	-5.31592643289383	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.788395480882
"SAM24409577_277837"	3.86069086569521	-5.13784348993119	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6093959828452
"SAM24409577_322479"	3.97118094938966	-5.20026338128861	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.6727388385599
"SAM24409577_882626"	3.99972203749391	-4.97724759607132	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4455370348393
"SAM24409577_819827"	3.93070748823854	-4.8136895897847	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.2724493412681
"SAM24409577_673174"	3.9025941230652	-4.29808270959671	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.7590404123571
"SAM24409577_384924"	3.92541721838686	-5.15259730844315	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6234254094568
"SAM24409577_654156"	3.69086984175417	-4.69400346307572	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.0988078602466
"SAM24409577_461553"	3.73689940947267	-5.13193500070389	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6048715253459
"SAM24409577_452966"	3.82673934477541	-5.41224849252518	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.8947274569841
"SAM24409577_532119"	3.83301285284731	-4.25365245370682	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.6921864755961
"SAM24409577_253557"	3.63068512457582	-4.98057162790116	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4305765031746
"SAM24409577_502247"	3.75477078932497	-4.97745263604935	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4336080041951
"SAM24409577_314678"	3.92348364371034	-5.23769938974198	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.7124821056777
"SAM24409577_385469"	3.75238326567384	-5.03691566018876	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4928797613903
"SAM24409577_198406"	4.11400631445619	-5.25783860711869	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.7231986232217
"SAM24409577_387432"	3.86479738730165	-4.22631680993851	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.6802754421845
"SAM24409577_285577"	-4.41295715791014	-1.6542018654805	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	3.30317092949536
"SAM24409577_420839"	3.64926389235231	-4.86597955255326	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2888746920339
"SAM24409577_17163"	4.03752687948915	-5.16152846841629	"P010"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6311029205997
"SAM24409577_455126"	3.66742542761537	-4.19032180337723	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.5604259400664
"SAM24409577_582515"	3.71701100844118	-3.97398698358353	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.3899813388221
"SAM24409577_434561"	-3.31493636590269	-0.268806606815418	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	5.06352345751582
"SAM24409577_722156"	3.76037124174806	-4.90699851541336	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.343561116192
"SAM24409577_348894"	1.67206886786195	-4.50723207025345	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	14.764591996571
"SAM24409577_711510"	3.94159225004884	-5.27617490320023	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.7500175105576
"SAM24409577_376325"	3.76321795958254	-4.22892987756546	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.6410351122687
"SAM24409577_513172"	3.80288079756471	-4.17907702951249	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.6118123823101
"SAM24409577_838038"	3.8002627231476	-4.12914598016556	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.5652177577508
"SAM24409577_738998"	4.01210621374818	-4.80327546624955	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.2723704296108
"SAM24409577_177906"	3.98463824766847	-5.23360669641312	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.705377734665
"SAM24409577_266460"	3.86483624953005	-4.28673541574295	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.7354046157607
"SAM24409577_548370"	3.91239193457338	-5.2970470192891	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.7723046226596
"SAM24409577_385188"	3.83658197897646	-4.16122901468094	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.6093412488626
"SAM24409577_577395"	-4.8582381866577	-1.66222727327164	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	3.04852611674153
"SAM24409577_104495"	3.51360801237795	-4.04041850595292	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.3506010096089
"SAM24409577_776962"	3.68437508124086	-4.25847899942215	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.6356822802338
"SAM24409577_103919"	3.65153387564394	-3.95875346689042	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.3451824316386
"SAM24409577_290698"	-4.21642681580809	-0.861945271776279	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	4.05056851356008
"SAM24409577_304494"	3.85899952429506	-4.08476626901444	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.5526399225389
"SAM24409577_256142"	3.56870130079958	-4.53497064142044	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.8619497569687
"SAM24409577_810523"	4.06832936781618	-4.18035447625931	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.7217498429673
"SAM24409577_51142"	3.91127542036745	-4.24424827127274	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.7156775277884
"SAM24409577_800559"	3.72268775480959	-4.11421048669632	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.5174276083564
"SAM24409577_139503"	3.73409918326112	-4.31101357965287	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.7039791189088
"SAM24409577_506317"	-3.95363804322508	-0.167311132238468	"P010"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	4.71798840565833
"SAM24409579_462836"	4.03866556662294	-5.51887309579667	"P011"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.9870308862293
"SAM24409579_708612"	4.03042105215761	-5.5649160149556	"P011"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.0335177979561
"SAM24409579_859791"	3.96299031752321	-5.61918103723343	"P011"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.0924332745855
"SAM24409579_662080"	4.02622369307253	-5.61518991021927	"P011"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.0839628285123
